student_id,tenth_percentage,inter_percentage,cgpa,coding_score,dsa_score,projects_count,internships,aptitude_score,communication_skill,mock_interview_score,certifications,placement_status
434,59.35,57.76,7.27,54,69,2,3,36,43,33,0,0
435,58.62,80.63,9.36,87,98,4,3,21,46,32,1,1
436,85.14,86.8,6.74,78,97,1,2,72,69,45,2,1
437,58.13,64.07,6.38,33,92,1,2,35,69,62,3,0
438,90.34,91.19,7.4,66,56,2,1,29,34,62,2,0
439,85.37,56.31,7.19,90,49,3,2,87,36,85,3,1
440,58.5,91.28,6.65,91,42,0,1,62,48,47,1,0
441,58.65,74.79,8.33,61,53,5,3,77,24,20,1,0
442,97.43,64.36,8.65,70,83,2,2,79,30,31,1,1
443,71.09,60.75,9.09,38,74,0,3,43,99,69,4,1
444,70.94,95.99,9.67,85,90,2,1,95,71,72,0,1
445,89.95,58.12,6.28,66,28,0,0,35,53,79,4,0
446,95.73,63.56,8.44,84,23,2,0,28,52,74,2,0
447,97.4,69.96,6.89,61,85,3,3,25,68,54,0,1
448,87.4,81.67,8.25,57,52,5,1,84,50,80,1,1
449,71.18,78.43,7.28,32,51,0,1,97,37,45,1,0
450,58.59,60.4,9.77,63,63,4,0,43,24,50,1,0
451,88.42,67.46,8.5,43,56,3,1,29,49,76,3,0
452,79.01,65.27,9.57,49,86,5,1,92,64,31,2,1
453,73.24,64.18,9.01,89,79,2,3,46,57,24,4,1
454,93.97,72.68,9.33,57,78,0,0,22,48,26,2,0
455,59.78,85.27,8.91,42,55,5,1,57,55,35,3,0
456,76.18,64.35,7.2,93,68,1,3,92,28,71,3,1
457,55.49,70.77,6.21,76,70,3,2,93,42,40,2,1
458,75.15,71.81,6.78,98,27,0,0,92,22,46,3,0
459,57.42,96.99,5.1,42,69,3,3,36,75,98,0,0
460,60.11,96.05,7.52,55,60,0,2,67,59,42,1,0
461,60.05,89.41,7.42,76,57,1,1,68,75,91,4,1
462,82.92,65.39,7.52,20,97,4,1,62,77,44,3,1
463,87.08,57.93,9.68,91,98,1,2,26,50,30,4,1
464,80.08,68.63,9.37,22,74,2,3,87,30,82,1,1
465,96.37,66.47,5.78,33,87,3,1,93,61,76,2,1
466,71.12,76.75,6.77,53,37,4,1,40,22,73,1,0
467,67.29,88.44,7.03,89,84,3,3,97,76,29,4,1
468,92.35,91.91,6.73,88,83,5,3,44,33,69,0,1
469,64.61,91.33,8.83,70,31,0,2,80,65,92,2,1
470,96.42,70.47,7.52,48,60,2,1,47,38,20,3,0
471,55.52,84.55,7.75,67,61,2,3,97,79,89,0,1
472,96.7,68.45,9.09,98,79,3,0,71,50,49,1,1
473,56.86,57.62,8.87,98,69,2,2,32,55,74,4,1
474,93.32,85.17,5.63,35,55,3,2,53,51,96,4,0
475,77.69,55.42,8.43,76,67,0,2,86,82,25,4,1
476,97.7,72.59,7.09,29,90,0,2,23,45,43,1,0
477,58.17,69.16,6.41,38,92,3,0,63,84,24,2,0
478,78.82,84.82,5.24,86,27,1,2,34,21,26,3,0
479,96.68,87.95,7.34,55,44,1,2,27,89,22,0,0
480,77.49,68.08,6.71,23,26,0,3,24,64,32,1,0
481,82.06,89.9,6.21,94,27,4,1,85,97,73,4,1
482,84.92,67.64,8.33,52,95,1,2,92,44,82,3,1
483,74.55,74.19,8.69,47,50,3,3,65,59,95,4,1
484,81.98,86.26,6.17,99,31,0,3,84,37,25,1,0
485,80.13,84.8,5.24,28,76,2,1,85,31,98,4,0
486,93.75,97.46,9.07,94,85,2,3,45,43,66,1,1
487,56.95,64.68,5.05,25,31,1,3,50,98,74,4,0
488,67.08,83.48,9.5,68,46,4,2,70,62,68,1,1
489,95.87,81.22,8.01,95,65,5,2,60,51,76,4,1
490,93.28,94.35,6.54,41,26,1,3,70,66,22,3,0
491,74.59,61.72,6.18,67,80,4,0,38,64,41,3,0
492,81.67,87.33,5.04,40,77,1,1,92,54,54,4,0
493,66.93,79.44,6.13,52,77,2,3,22,96,47,4,0
494,63.09,66.81,5.66,75,32,4,3,57,28,61,1,0
495,74.94,75.4,7.94,48,72,2,0,89,29,31,1,0
496,70.19,69.35,5.8,72,84,3,1,64,84,20,1,0
497,80.1,79.91,7.54,59,68,3,3,90,78,42,2,1
498,58.34,93.23,7.83,93,54,0,3,60,76,47,4,1
499,96.9,79.48,6.43,37,36,2,2,44,29,88,4,0
500,97.41,82.16,5.17,66,91,2,3,69,38,55,4,1
501,85.02,77.31,5.18,32,86,0,0,20,69,73,4,0
502,78.05,57.2,5.13,46,29,3,3,73,87,66,1,0
503,68.31,65.01,8.55,81,53,3,1,32,24,75,1,0
504,89.99,76.16,6.53,93,23,4,1,59,48,29,2,0
505,84.44,68.34,8.82,64,48,4,0,40,24,24,1,0
506,61.99,62.82,7.07,22,65,5,3,60,79,33,4,0
507,94.17,76.68,7.17,41,94,3,3,80,84,43,4,1
508,90.37,68.88,7.46,46,65,5,3,52,47,82,0,1
509,95.84,66.1,8.42,74,96,1,3,92,20,47,1,1
510,86.21,74.95,6.31,86,78,2,3,48,48,40,0,1
511,81.38,60.73,5.58,52,80,4,1,74,70,95,4,1
512,72.98,94.89,7.67,21,87,1,2,51,55,39,1,0
513,95.11,92.31,6.57,94,85,4,1,30,51,81,4,1
514,92.24,85.43,7.12,65,53,0,2,71,83,70,0,0
515,56.94,59.57,8.11,93,24,2,1,55,33,59,0,0
516,56.13,88.36,7.37,52,28,5,0,50,51,84,3,0
517,71.19,89.74,7.98,77,39,5,3,33,28,47,3,1
518,89.85,88.01,7.61,26,40,4,2,82,30,73,1,0
519,97.45,59.9,8.55,34,36,3,1,71,67,21,1,0
520,61.47,82.69,8.39,45,31,5,2,73,70,33,1,0
521,80.55,90.88,7.56,30,86,0,3,69,23,33,1,0
522,71.38,79.83,8.26,57,24,0,0,73,60,63,1,0
523,96.71,82.8,9.19,46,79,3,3,92,44,59,1,1
524,91.21,74.71,7.07,26,72,0,1,54,36,53,1,0
525,91.05,77.73,6.98,20,71,2,1,49,66,84,0,0
526,75.15,56.48,8.67,93,97,4,2,74,27,37,0,1
527,72.84,82.48,7.8,40,67,0,0,20,77,53,0,0
528,66.76,58.5,5.34,98,38,2,0,34,20,68,4,0
529,57.42,73.71,9.28,49,36,3,1,44,21,99,2,0
530,92.18,67.58,5.15,27,73,4,2,39,29,74,4,0
531,89.95,78.45,8.59,22,87,3,3,90,46,81,1,1
532,97.99,60.74,8.64,74,54,4,3,35,32,89,2,1
533,97.86,84.74,9.57,34,60,0,1,71,82,43,0,0
534,78.88,89.19,5.26,55,32,0,1,84,30,67,0,0
535,88.07,62.02,7.86,25,52,4,3,89,33,99,3,1
536,95.62,59.49,7.05,61,34,2,3,20,99,58,1,0
537,91.53,61.26,6.59,69,82,2,3,35,45,67,1,1
538,65.64,92.72,5.43,37,34,2,2,46,88,89,3,0
539,74.37,77.71,7.7,69,50,1,0,37,58,99,4,0
540,60.55,75.09,7.3,49,47,5,1,96,47,28,3,0
541,96.02,59.59,5.5,96,29,5,1,63,36,48,1,0
542,81.07,82.93,7.94,58,76,5,2,69,56,87,0,1
543,64.83,92.32,8.54,31,90,2,3,93,46,79,3,1
544,83.88,90.61,8.68,78,52,0,2,33,95,45,2,1
545,81.58,81.92,9.35,95,26,1,3,71,86,57,0,1
546,70.4,58.24,6.97,63,24,2,1,94,87,81,4,0
547,59.88,59.83,9.57,23,99,0,0,69,66,45,0,0
548,83.88,57.12,9.15,55,76,1,2,36,94,33,4,1
549,77.37,66.07,6.42,67,91,0,3,22,53,68,0,0
550,88.21,60.83,5.76,33,59,4,1,81,37,62,1,0
551,77.37,66.18,7.09,68,47,0,0,40,54,27,4,0
552,91.64,71.56,6.93,86,55,1,2,52,37,59,4,0
553,78.73,95.55,7.76,96,75,2,2,20,89,44,3,1
554,79.12,81.25,7.8,28,66,5,1,89,53,82,0,1
555,92.7,90.9,8.6,40,90,1,2,75,52,23,4,1
556,72.35,85.55,7.45,91,59,2,1,23,91,34,4,1
557,60.76,59.84,5.5,35,78,2,2,41,62,35,0,0
558,56.24,86.64,9.12,35,62,3,0,96,46,73,0,1
559,87.47,66.83,6.49,47,85,4,0,77,67,30,2,0
560,81.67,82.48,9.66,70,28,3,2,63,88,47,3,1
561,85.28,69.66,5.57,75,25,5,1,76,90,26,4,0
562,64.16,97.9,9.6,99,84,1,3,59,41,57,0,1
563,60.86,66.33,5.44,76,22,3,2,75,53,43,4,0
564,55.63,67,6.11,71,93,5,3,82,62,87,2,1
565,70.08,95.02,5.22,65,56,2,1,58,96,56,2,0
566,80.37,56.06,8.38,97,52,1,3,26,35,54,4,1
567,71.87,84.96,9.08,57,28,3,2,33,33,25,3,0
568,73.81,86.19,7.08,67,72,0,0,37,58,52,1,0
569,93.88,90.96,9.46,60,96,5,1,74,90,73,4,1
570,69.97,96.9,7.83,78,70,5,0,75,31,33,2,1
571,77.1,96.95,8.02,86,90,4,0,76,74,38,3,1
572,88.7,57.81,9.06,93,45,0,0,77,25,30,0,0
573,72.05,90.34,6.42,85,35,1,2,44,59,90,3,0
574,81.75,82.79,6.7,46,59,3,1,89,32,64,3,0
575,92.08,82.84,9.35,51,70,2,3,99,88,79,4,1
576,95.83,60.52,9.32,75,58,3,0,22,43,77,3,1
577,61.32,82.96,9.69,29,74,1,3,40,93,97,0,1
578,94.84,97.25,9.33,59,55,1,1,51,78,43,4,1
579,76.16,94.21,5.61,36,84,1,1,21,65,30,2,0
580,66.1,73.88,8.95,77,96,1,3,39,92,91,0,1
581,74.74,56.72,6.97,25,64,5,3,94,63,63,4,1
582,97.14,70.58,9.76,58,28,3,0,37,95,98,4,1
583,76.18,90.53,7.27,37,56,0,3,73,30,85,1,0
584,69.14,85.16,7.66,92,20,2,3,94,80,64,0,1
585,82.24,74.75,7.54,91,85,2,2,55,55,93,3,1
586,65.33,57.37,6.54,61,82,4,0,95,91,51,0,1
587,58.26,73.36,5.36,23,62,5,0,80,29,36,0,0
588,60.54,75.17,9.3,39,47,1,1,79,97,73,1,1
589,60.51,94.93,8.85,47,50,1,3,55,20,29,3,0
590,61.53,82.57,5.67,59,88,1,2,63,82,25,1,0
591,60.97,68.4,8.73,84,27,5,1,87,31,39,1,1
592,82.56,77.59,8,63,53,0,2,85,24,20,1,0
593,62.82,57.84,6.96,42,68,1,0,63,97,83,0,0
594,69.86,96.82,6.22,76,77,4,3,96,55,20,1,1
595,93.56,70.48,9.13,66,94,4,2,48,36,80,2,1
596,75.38,75.55,8.36,32,66,0,1,67,77,98,3,1
597,83.7,70.28,7.63,35,44,5,0,55,41,20,3,0
598,62.41,84.35,7.93,74,22,1,2,27,50,65,1,0
599,63.27,83.48,5.44,84,64,3,2,24,45,79,0,0
600,56.76,85.76,7.27,35,71,3,1,97,32,62,4,0
601,62.26,66.53,5.93,56,53,2,2,66,82,63,4,0
602,66.98,68.57,6,71,88,0,0,62,86,57,0,0
603,62.61,60.39,8.17,29,27,3,2,29,82,21,1,0
604,58.81,83.19,9.37,57,46,2,3,29,30,31,1,0
605,60.19,56.71,6.94,63,99,4,3,25,88,42,2,1
606,74.81,80.7,6,93,82,2,1,35,83,28,4,1
607,63.87,92.4,8.11,73,44,1,3,79,87,27,4,1
608,70.66,93.31,9.18,70,77,1,3,45,51,69,3,1
609,76.65,74.31,8.59,71,67,4,2,40,93,99,1,1
610,84.69,74.75,9.17,89,20,0,0,77,29,81,0,0
611,56.69,58.31,7.58,78,27,5,0,60,73,42,1,0
612,89.37,83.84,8.61,32,40,1,2,49,74,78,1,0
613,82,90.31,5.67,60,97,1,3,24,81,29,2,0
614,58.52,65.52,6.67,31,48,2,2,29,74,31,0,0
615,92.56,73.12,6.87,69,49,2,3,30,54,81,2,0
616,94.6,91.07,7.45,76,22,2,3,82,86,95,2,1
617,57.63,92.72,9.46,69,26,3,3,26,84,49,2,1
618,66.91,65.46,9.2,76,30,4,0,78,36,93,2,1
619,89.67,78.67,5.65,73,51,0,1,31,61,97,1,0
620,87.18,63.28,5.83,85,78,2,0,83,78,87,3,1
621,62.93,59.38,6.72,27,31,0,3,60,89,66,1,0
622,64,94.18,6.4,82,98,2,2,79,30,60,2,1
623,70.93,90.28,7.95,28,57,1,2,91,97,26,2,0
624,75.83,87.68,9.33,79,43,0,3,47,47,93,3,1
625,81.58,57.1,9.62,82,84,3,1,99,58,71,4,1
626,70.86,91.28,8.14,91,37,2,0,82,73,64,0,1
627,74.89,73.84,9.02,22,65,5,0,22,30,57,2,0
628,87.14,69.72,7.52,92,75,4,3,51,77,55,2,1
629,56.58,78.5,6,32,82,1,3,40,59,77,1,0
630,65.85,58.93,7.52,28,26,2,1,74,23,65,2,0
631,85.67,87.54,7.66,71,85,0,0,37,83,86,2,1
632,93.49,80.04,8.56,81,59,2,1,72,67,84,0,1
633,77,63.02,6.06,27,73,1,0,94,89,37,1,0
634,77.88,63.09,6.77,64,50,4,1,80,50,21,4,0
635,59.61,62.92,6.75,72,71,4,1,69,21,23,2,0
636,74.24,57.45,9.61,82,50,4,1,27,62,61,2,1
637,77.9,80.28,7.13,76,53,5,2,31,60,68,4,1
638,65.43,91.13,8.62,73,26,1,2,70,79,68,3,1
639,66.58,55.75,8.6,38,35,5,2,85,94,26,4,1
640,71.22,57.11,6.27,86,41,5,0,60,65,28,4,0
641,55.86,79.63,7.74,65,72,2,1,41,59,90,1,1
642,68.85,90.24,9.29,29,36,1,3,28,78,46,4,0
643,64.09,69.05,7.28,37,23,1,3,97,64,40,1,0
644,69.08,70.03,9.54,31,80,2,0,98,61,54,4,1
645,60.15,80.64,6.03,68,71,3,0,30,40,95,2,0
646,93.29,66.79,5.36,42,54,5,3,32,22,55,2,0
647,80.52,56.14,9.28,81,63,4,1,75,85,86,3,1
648,84.2,86.61,9.07,30,34,0,2,47,30,62,4,0
649,88.93,81.9,9.76,92,80,5,0,83,43,27,0,1
650,76.43,79.97,8.26,75,63,0,0,83,69,97,4,1
651,58.74,86.89,9.5,74,40,2,0,89,40,55,0,0
652,78.1,84.03,8.97,44,96,0,3,74,44,67,4,1
653,80.23,63.85,9.05,28,66,3,2,56,23,65,1,0
654,87.05,70.16,7.73,31,94,1,1,52,62,51,2,0
655,73.56,60.42,6.84,30,68,4,1,44,66,26,0,0
656,60.49,60.58,9.49,57,72,0,3,42,42,93,0,1
657,67.2,84.08,7.07,47,46,0,0,79,79,31,4,0
658,70.61,91.92,7.59,27,50,2,3,75,40,74,2,0
659,82.77,96.4,7.14,93,63,2,3,82,85,42,3,1
660,79.54,82.02,7.71,66,51,1,1,27,70,94,0,0
661,70.31,62.92,7.26,55,49,4,2,36,34,71,2,0
662,97.42,59.54,5.23,69,37,0,1,76,77,32,2,0
663,81.05,89.95,9.23,28,82,1,3,94,45,95,0,1
664,65.2,79.89,7.13,79,35,4,3,81,78,90,1,1
665,59.38,81.59,7.83,91,54,1,0,30,64,72,1,0
666,61.57,88.6,5.67,86,81,0,0,86,85,82,4,1
667,65.58,85.24,5.02,72,28,2,3,59,54,93,4,0
668,61.91,90.88,6.18,36,81,2,1,59,83,90,2,1
669,63.02,57.42,8.38,72,58,2,0,75,96,70,0,1
670,67.26,87.14,5.48,47,70,3,2,72,46,77,1,0
671,62.46,91.59,9.36,82,29,1,2,47,99,46,2,1
672,93.56,67.3,6.03,34,71,0,3,61,50,26,1,0
673,58.45,82.54,5.98,38,31,1,2,65,31,69,0,0
674,77.55,68.51,5.87,89,91,2,2,37,64,43,1,1
675,72.65,96.19,5.07,66,81,5,0,42,51,44,3,0
676,97.24,56.44,8.7,90,22,5,0,45,73,63,4,1
677,59.82,79.93,9.2,67,30,1,1,48,85,55,1,0
678,72.11,62.16,7.95,92,27,4,0,71,51,76,0,1
679,96.69,85.63,5.9,39,42,5,1,94,34,56,0,0
680,92.22,62.56,6.37,56,29,5,0,65,74,71,3,0
681,90.13,65.12,7.28,94,37,1,3,20,60,82,0,1
682,66.09,76.26,9.58,21,95,3,1,82,59,26,3,1
683,62.35,94.34,6.19,83,58,3,3,35,91,79,2,1
684,83.75,64.1,8.51,55,45,2,1,44,68,56,1,0
685,94.96,61.2,7.11,24,30,0,2,81,57,40,0,0
686,78.94,87.64,6.43,83,29,4,1,99,75,65,4,1
687,79.58,76.53,7.19,26,22,0,1,35,53,40,1,0
688,67.04,94.21,5.34,89,81,0,1,88,20,91,3,1
689,88.09,61.3,8.83,41,90,4,1,89,29,71,1,1
690,63.04,82.77,6.17,93,80,3,1,53,59,48,1,1
691,68.92,65.01,8.48,65,23,5,2,99,35,88,0,1
692,73.29,61.74,5.33,59,80,2,1,72,65,95,4,1
693,76.83,84.39,9.58,80,27,1,3,42,43,58,2,1
694,65.42,80.53,5.93,65,32,3,1,62,33,46,4,0
695,59.94,87.46,9.24,47,31,2,1,63,58,96,3,1
696,81.26,68.31,8.89,54,54,5,3,51,37,29,4,1
697,67.41,74.26,9.65,20,73,3,0,42,60,55,4,0
698,79.99,72.44,7.29,48,70,4,0,39,75,35,3,0
699,61.64,97.32,8.49,28,62,0,2,38,55,55,4,0
700,75.69,67.57,6.78,28,85,4,1,91,43,53,2,0
701,77.9,67.68,5.88,41,34,5,1,48,48,56,1,0
702,57.23,70.25,7.13,82,68,1,0,37,41,91,2,0
703,69.47,79.28,5.8,85,53,4,1,88,30,87,1,1
704,60.78,65.85,9.71,99,58,5,2,31,60,78,1,1
705,57.73,94.36,5.46,77,45,0,3,29,68,48,4,0
706,97.57,66.42,7.83,89,88,3,1,56,30,50,1,1
707,68.86,93.52,8.01,74,67,2,3,74,71,85,3,1
708,89.82,59.45,7.58,32,70,5,2,23,86,22,2,0
709,65.95,83.23,8.18,38,23,5,0,82,94,88,1,0
710,84.3,94,5.56,98,46,1,2,31,27,41,4,0
711,87.69,62.26,7.66,52,61,3,2,37,50,99,4,1
712,80.61,96.64,6.38,93,75,5,2,27,93,92,4,1
713,75.28,74.47,9.51,84,88,5,2,51,25,72,0,1
714,72.71,95.67,8.66,79,37,2,3,68,90,67,2,1
715,70,84.1,9.67,31,80,0,2,82,32,92,4,1
716,94.97,67.97,5.18,62,23,4,2,96,25,95,3,0
717,90.72,63.1,6.37,36,20,3,2,78,86,66,4,0
718,96.5,68.06,5.94,87,69,2,2,86,46,61,0,1
719,60.34,59,5.05,48,89,2,3,58,64,23,2,0
720,86.43,61.19,6.16,74,39,4,2,69,45,61,1,0
721,95.35,59.5,8.26,26,39,3,0,90,23,62,2,0
722,62.79,73.19,6.11,63,65,3,2,45,56,61,1,0
723,57.86,89.21,7.44,96,46,0,2,42,40,22,1,0
724,86.87,61.08,9.26,24,45,3,1,82,47,78,4,0
725,79.7,60.6,8.33,79,51,5,1,85,51,95,3,1
726,91.2,82.67,6.89,25,29,4,1,58,72,30,3,0
727,61.01,63.48,6.79,26,31,3,2,85,52,54,4,0
728,89.2,59.2,7.19,65,93,0,0,65,45,69,0,0
729,63.67,62.17,5.85,76,43,2,0,34,36,82,1,0
730,62.04,94.72,8.04,73,70,5,1,35,75,89,3,1
731,62.06,90.32,6.75,65,57,3,1,91,49,25,2,0
732,90.03,70.22,9.09,29,65,4,2,35,24,51,0,0
733,83.6,83.2,8.63,23,27,3,0,58,25,30,4,0
734,77.49,78.1,7.93,86,74,1,0,30,81,62,0,1
735,70.43,84.12,6.75,44,97,0,1,55,29,58,3,0
736,92.72,84.35,6.01,97,50,2,0,37,89,32,4,0
737,71.88,82.04,8.73,80,35,1,1,42,29,32,3,0
738,90.11,66.44,7.33,57,39,4,1,96,63,58,1,0
739,73.88,56.68,6.08,51,57,3,3,68,75,65,0,0
740,71.21,74.59,5.94,42,34,0,3,61,23,53,1,0
741,74.9,93.31,5.79,56,97,5,2,63,32,86,2,1
742,67.96,79.49,8.73,22,95,3,1,20,93,51,1,1
743,87.15,90.79,6.1,32,53,3,2,26,99,87,0,0
744,76.62,97.64,7.53,53,91,3,3,67,38,84,2,1
745,64.99,62.04,7.17,84,38,5,0,35,89,92,3,1
746,93.68,84.75,7.78,95,88,3,3,67,81,26,2,1
747,71.51,83.99,9.21,27,82,0,3,97,28,22,0,0
748,78.37,97.14,9.17,28,96,5,3,62,65,99,4,1
749,93.98,97.38,7.17,47,51,5,0,70,75,91,2,1
750,81.84,84.53,5.07,97,56,1,3,85,93,88,3,1
751,60.03,65.48,7.05,37,85,4,1,50,59,68,2,1
752,95.41,89.34,7.91,61,26,5,1,58,86,77,1,1
753,81.99,59.6,7.68,60,67,1,3,28,81,47,4,1
754,69.4,88.57,8.13,89,30,0,2,60,65,46,0,0
755,60.99,94.14,5.74,52,94,4,2,82,25,41,4,1
756,89.14,71.46,8.1,96,50,5,0,33,48,90,1,1
757,81.66,82.12,5.88,73,63,2,0,77,38,32,4,0
758,77.94,73.5,8.6,55,64,1,1,93,34,41,1,0
759,93.44,73.82,6.63,75,91,0,1,83,76,94,2,1
760,88.91,68.35,8.41,36,75,0,3,47,57,24,0,0
761,61.52,87.77,5.23,29,51,0,2,23,40,41,1,0
762,68.4,95.26,6.96,63,40,4,1,53,70,98,1,1
763,65.69,95.45,8.38,21,50,3,2,23,58,72,2,0
764,86.99,62.52,6.09,33,20,2,0,89,39,58,1,0
765,56.44,92.61,8.82,60,96,4,0,77,21,56,0,1
766,79.51,86.71,8.03,21,30,4,3,23,51,50,3,0
767,87.79,65.87,7.82,38,87,5,3,69,23,81,4,1
768,92.7,57.89,6.7,99,55,1,1,24,26,25,1,0
769,69.71,66.52,7.32,20,98,2,2,94,22,53,4,0
770,90.31,94.22,7.87,21,78,0,1,64,44,71,4,0
771,59.76,82.23,7.27,46,86,4,1,54,28,49,3,0
772,91.4,86.01,8.35,21,75,2,2,94,45,32,1,0
773,60.48,66.06,7.08,70,70,1,1,94,83,77,0,1
774,72.08,85.93,5.97,29,48,3,3,46,37,72,1,0
775,89.28,56.21,6.03,38,21,2,2,21,21,39,4,0
776,61.45,71.14,5.03,99,25,0,2,73,20,25,2,0
777,64.86,81.95,6.44,32,50,4,1,91,67,74,3,0
778,86.06,61.28,8.59,67,73,3,2,98,99,50,0,1
779,85.96,90.39,8.81,75,59,1,3,67,82,78,0,1
780,82.57,65.11,5.97,91,36,0,3,96,55,38,4,0
781,84.84,83.05,9.6,75,24,3,0,68,82,89,0,1
782,78.34,72.42,7.41,69,21,5,0,97,94,47,4,1
783,65.83,80.63,9.4,64,77,5,0,20,45,32,0,0
784,69.86,59.62,8.39,78,31,1,0,52,25,71,0,0
785,62.81,55.73,8.47,58,24,0,1,54,45,93,4,0
786,94.06,94.11,5.41,40,79,4,0,73,62,80,3,0
787,80.09,66.59,6.06,74,60,1,0,75,20,60,0,0
788,72.24,90.25,5.04,76,39,3,0,34,28,64,1,0
789,74.87,97.97,8.44,60,91,0,0,88,46,26,2,0
790,95.73,64.09,6.65,89,20,5,1,23,90,33,4,0
791,61.59,66.4,8.78,68,75,5,0,83,22,55,0,1
792,80.21,83.5,6.63,63,89,2,2,41,80,27,3,1
793,76.75,96.51,8.93,54,75,0,3,43,92,31,1,1
794,81.29,94.38,5.63,24,73,3,2,66,21,59,4,0
795,55.78,76.62,5.83,90,30,3,1,94,93,81,1,1
796,92.5,89.19,6.64,93,22,2,1,25,50,33,2,0
797,95.08,60.84,6.96,93,47,3,1,46,84,68,3,1
798,79.3,97.03,6.67,70,24,0,3,29,37,70,4,0
799,84.96,96.47,8.67,76,35,5,0,58,25,81,4,1
800,94.67,62.04,5.47,77,50,1,1,93,61,24,0,0
801,85.41,67.88,6.69,55,47,5,0,56,87,86,1,1
802,61.56,59.31,9.02,29,26,5,1,73,23,20,4,0
803,79.78,66.68,5.32,69,28,0,3,70,23,68,1,0
804,81.09,90.09,9.52,56,58,3,2,79,84,36,2,1
805,73.24,71.27,9.73,39,62,2,2,91,60,92,0,1
806,86.67,58.8,5.43,32,46,2,3,70,62,54,2,0
807,95.18,69.72,6.4,94,95,4,0,81,74,86,0,1
808,94.8,97.2,6.79,38,52,2,1,68,38,32,0,0
809,74.39,82.08,8.73,75,75,2,2,70,40,56,1,1
810,59.87,72.89,7.86,64,21,3,3,47,77,57,0,0
811,97.35,62.16,8.09,79,33,1,0,55,49,97,2,0
812,91.07,97.41,8.64,87,32,1,2,44,26,25,2,0
813,60.36,90.3,5.57,76,43,3,3,55,88,82,2,1
814,94.6,67.1,9,73,88,2,1,96,83,68,1,1
815,92.41,58.01,8.39,56,53,0,3,79,21,28,1,0
816,77.31,57.43,7.77,56,38,5,0,26,86,55,3,0
817,80.42,60.18,9.27,33,49,5,2,84,98,42,4,1
818,72.16,79.97,8.36,63,68,1,1,92,93,98,3,1
819,57.35,94.94,5.97,61,62,3,0,55,28,76,3,0
820,69.41,76.36,7.06,20,35,0,3,92,42,69,0,0
821,89.52,91.25,7.37,42,71,2,2,49,33,78,0,0
822,55.2,74.17,5.27,83,68,3,2,66,73,26,3,0
823,69.34,85.47,9.58,47,30,1,0,48,64,66,4,0
824,72.12,86.47,5.62,23,97,0,1,24,35,94,3,0
825,78.11,62.48,8.35,60,66,0,0,84,91,75,1,1
826,94.55,70.53,7.43,79,98,1,2,88,76,27,2,1
827,69.89,82.4,5.12,37,54,0,2,82,27,55,3,0
828,69.92,58.04,9.44,82,90,5,2,75,44,61,0,1
829,86.71,70.55,9.09,80,48,1,1,36,60,58,4,1
830,74.45,78,7.52,68,73,5,2,70,81,84,0,1
831,64.66,97.84,6.1,66,42,3,2,56,96,63,1,0
832,74.45,75.4,5.58,58,43,4,0,28,37,96,0,0
833,61.06,90.09,6.74,25,29,2,2,57,69,99,0,0
834,62.58,73.58,6.23,72,80,3,3,72,60,65,4,1
835,76.43,89.24,7.43,95,27,5,0,32,53,32,4,0
836,73.01,80.6,9.64,44,67,2,2,72,31,56,0,1
837,94.34,93.12,7.76,84,95,2,0,94,99,33,0,1
838,70.58,72.67,9.27,24,48,5,0,68,96,32,3,0
839,79.97,80.99,8.12,84,45,5,3,89,94,31,1,1
840,82.19,82.09,7.28,27,56,1,0,54,97,74,3,0
841,55.56,72.95,9.1,58,71,4,0,35,61,47,4,1
842,83.53,61.21,7.26,62,57,5,1,32,74,41,3,0
843,62.66,59.02,9.17,92,25,2,2,30,78,38,3,0
844,96.33,55.72,6.4,24,27,2,1,21,70,94,0,0
845,61.39,92.56,5.62,23,36,3,2,38,72,49,0,0
846,72.83,65.17,9.11,20,95,4,0,64,28,73,1,1
847,58.67,64.09,7.82,75,81,4,2,65,22,34,2,1
848,97.87,86.65,9.27,64,97,2,0,66,27,49,2,1
849,76.59,68.76,9.5,84,53,4,2,68,78,48,3,1
850,80.6,76.76,5.26,22,38,3,0,98,49,51,1,0
851,57.88,61.99,7.4,41,89,1,2,61,86,49,1,0
852,87.25,96.27,6.8,91,56,2,2,52,74,35,4,1
853,64.03,91.62,8,75,57,0,2,60,53,55,0,0
854,93.62,92.14,8.81,37,34,2,0,88,62,67,4,0
855,63.82,72.49,6.35,44,59,2,2,38,47,47,2,0
856,63.2,87.78,7.67,67,28,1,0,58,56,81,1,0
857,56.57,61.19,8.4,50,72,5,1,26,49,75,2,1
858,75.3,55.37,5.65,49,89,5,2,58,90,75,0,1
859,79.29,55.86,8.91,99,85,0,3,53,81,94,0,1
860,57.83,80.22,7.91,85,99,0,3,63,48,36,0,1
861,88.35,74.58,9.56,29,71,0,0,88,21,81,2,0
862,74.49,77.27,6.63,90,20,5,3,87,76,40,1,1
863,77.55,55.32,5.52,78,49,1,0,82,76,56,4,0
864,73.95,73.18,7.43,70,20,4,0,90,61,53,1,0
865,72.23,85.88,5.41,28,58,0,3,67,68,48,1,0
866,79.06,74.04,9.65,73,35,4,3,22,76,87,3,1
867,61.68,86.49,5.19,81,36,3,1,53,90,79,1,0
868,62.82,65.02,8.62,28,41,1,0,28,37,30,4,0
869,92.06,89.97,7.52,28,50,4,3,80,89,79,3,1
